,xmin,ymin,xmax,ymax,label,score,geometry
57,734.0,491.0,755.0,512.0,Tree,0.24696439504623413,"POLYGON ((755 491, 755 512, 734 512, 734 491, 755 491))"
58,699.0,780.0,734.0,799.0,Tree,0.24235081672668457,"POLYGON ((734 780, 734 799, 699 799, 699 780, 734 780))"
59,400.0,502.0,430.0,533.0,Tree,0.23619763553142548,"POLYGON ((430 502, 430 533, 400 533, 400 502, 430 502))"
0,574.0,873.0,631.0,927.0,Tree,0.6671487092971802,"POLYGON ((631 873, 631 927, 574 927, 574 873, 631 873))"
1,669.0,1134.0,704.0,1173.0,Tree,0.6536744236946106,"POLYGON ((704 1134, 704 1173, 669 1173, 669 1134, 704 1134))"
2,652.0,1066.0,717.0,1127.0,Tree,0.6421629786491394,"POLYGON ((717 1066, 717 1127, 652 1127, 652 1066, 717 1066))"
3,767.0,824.0,799.0,868.0,Tree,0.6293777227401733,"POLYGON ((799 824, 799 868, 767 868, 767 824, 799 824))"
4,520.0,800.0,570.0,834.0,Tree,0.604232132434845,"POLYGON ((570 800, 570 834, 520 834, 520 800, 570 800))"
5,740.0,869.0,798.0,945.0,Tree,0.6016271114349365,"POLYGON ((798 869, 798 945, 740 945, 740 869, 798 869))"
6,613.0,803.0,669.0,862.0,Tree,0.5994803309440613,"POLYGON ((669 803, 669 862, 613 862, 613 803, 669 803))"
7,601.0,1053.0,644.0,1096.0,Tree,0.5855057835578918,"POLYGON ((644 1053, 644 1096, 601 1096, 601 1053, 644 1053))"
8,568.0,835.0,612.0,875.0,Tree,0.5824148058891296,"POLYGON ((612 835, 612 875, 568 875, 568 835, 612 835))"
9,473.0,844.0,509.0,886.0,Tree,0.573492169380188,"POLYGON ((509 844, 509 886, 473 886, 473 844, 509 844))"
10,550.0,937.0,589.0,986.0,Tree,0.571090579032898,"POLYGON ((589 937, 589 986, 550 986, 550 937, 589 937))"
11,404.0,833.0,467.0,899.0,Tree,0.5703901648521423,"POLYGON ((467 833, 467 899, 404 899, 404 833, 467 833))"
12,608.0,992.0,657.0,1050.0,Tree,0.5488728880882263,"POLYGON ((657 992, 657 1050, 608 1050, 608 992, 657 992))"
13,410.0,1050.0,475.0,1113.0,Tree,0.548069179058075,"POLYGON ((475 1050, 475 1113, 410 1113, 410 1050, 475 1050))"
14,656.0,999.0,703.0,1056.0,Tree,0.5384050607681274,"POLYGON ((703 999, 703 1056, 656 1056, 656 999, 703 999))"
15,676.0,891.0,741.0,952.0,Tree,0.5373026728630066,"POLYGON ((741 891, 741 952, 676 952, 676 891, 741 891))"
16,468.0,1106.0,516.0,1156.0,Tree,0.5366002321243286,"POLYGON ((516 1106, 516 1156, 468 1156, 468 1106, 516 1106))"
17,675.0,800.0,735.0,836.0,Tree,0.533622145652771,"POLYGON ((735 800, 735 836, 675 836, 675 800, 735 800))"
18,759.0,1129.0,799.0,1169.0,Tree,0.5331835746765137,"POLYGON ((799 1129, 799 1169, 759 1169, 759 1129, 799 1129))"
19,704.0,1162.0,752.0,1200.0,Tree,0.5292764902114868,"POLYGON ((752 1162, 752 1200, 704 1200, 704 1162, 752 1162))"
20,740.0,800.0,775.0,826.0,Tree,0.5270777344703674,"POLYGON ((775 800, 775 826, 740 826, 740 800, 775 800))"
21,569.0,988.0,611.0,1034.0,Tree,0.5250924825668335,"POLYGON ((611 988, 611 1034, 569 1034, 569 988, 611 988))"
22,631.0,1147.0,669.0,1188.0,Tree,0.5183289051055908,"POLYGON ((669 1147, 669 1188, 631 1188, 631 1147, 669 1147))"
23,706.0,1120.0,748.0,1162.0,Tree,0.5167818069458008,"POLYGON ((748 1120, 748 1162, 706 1162, 706 1120, 748 1120))"
24,522.0,1061.0,604.0,1139.0,Tree,0.5136028528213501,"POLYGON ((604 1061, 604 1139, 522 1139, 522 1061, 604 1061))"
25,522.0,1144.0,593.0,1197.0,Tree,0.5049055814743042,"POLYGON ((593 1144, 593 1197, 522 1197, 522 1144, 593 1144))"
26,485.0,1153.0,521.0,1190.0,Tree,0.5006915330886841,"POLYGON ((521 1153, 521 1190, 485 1190, 485 1153, 521 1153))"
27,710.0,993.0,787.0,1080.0,Tree,0.49719297885894775,"POLYGON ((787 993, 787 1080, 710 1080, 710 993, 787 993))"
28,598.0,928.0,644.0,976.0,Tree,0.49416813254356384,"POLYGON ((644 928, 644 976, 598 976, 598 928, 644 928))"
29,418.0,1165.0,473.0,1200.0,Tree,0.49297773838043213,"POLYGON ((473 1165, 473 1200, 418 1200, 418 1165, 473 1165))"
30,424.0,1117.0,466.0,1160.0,Tree,0.4877052307128906,"POLYGON ((466 1117, 466 1160, 424 1160, 424 1117, 466 1117))"
31,641.0,935.0,682.0,987.0,Tree,0.47942498326301575,"POLYGON ((682 935, 682 987, 641 987, 641 935, 682 935))"
32,664.0,1176.0,693.0,1199.0,Tree,0.4654557704925537,"POLYGON ((693 1176, 693 1199, 664 1199, 664 1176, 693 1176))"
33,402.0,929.0,460.0,995.0,Tree,0.4625578224658966,"POLYGON ((460 929, 460 995, 402 995, 402 929, 460 929))"
34,508.0,847.0,567.0,914.0,Tree,0.4557374119758606,"POLYGON ((567 847, 567 914, 508 914, 508 847, 567 847))"
35,577.0,800.0,620.0,822.0,Tree,0.4549771249294281,"POLYGON ((620 800, 620 822, 577 822, 577 800, 620 800))"
36,752.0,1168.0,793.0,1199.0,Tree,0.44822511076927185,"POLYGON ((793 1168, 793 1199, 752 1199, 752 1168, 793 1168))"
37,688.0,952.0,742.0,1002.0,Tree,0.437385231256485,"POLYGON ((742 952, 742 1002, 688 1002, 688 952, 742 952))"
38,455.0,964.0,511.0,1025.0,Tree,0.4369103014469147,"POLYGON ((511 964, 511 1025, 455 1025, 455 964, 511 964))"
39,510.0,1016.0,563.0,1063.0,Tree,0.43020761013031006,"POLYGON ((563 1016, 563 1063, 510 1063, 510 1016, 563 1016))"
40,596.0,1150.0,626.0,1184.0,Tree,0.4147565960884094,"POLYGON ((626 1150, 626 1184, 596 1184, 596 1150, 626 1150))"
41,722.0,821.0,765.0,868.0,Tree,0.41456589102745056,"POLYGON ((765 821, 765 868, 722 868, 722 821, 765 821))"
42,400.0,989.0,440.0,1050.0,Tree,0.41029733419418335,"POLYGON ((440 989, 440 1050, 400 1050, 400 989, 440 989))"
43,400.0,800.0,434.0,830.0,Tree,0.40278956294059753,"POLYGON ((434 800, 434 830, 400 830, 400 800, 434 800))"
44,624.0,1115.0,666.0,1151.0,Tree,0.3696427643299103,"POLYGON ((666 1115, 666 1151, 624 1151, 624 1115, 666 1115))"
45,448.0,897.0,506.0,956.0,Tree,0.3691563904285431,"POLYGON ((506 897, 506 956, 448 956, 448 897, 506 897))"
46,501.0,918.0,553.0,967.0,Tree,0.363551527261734,"POLYGON ((553 918, 553 967, 501 967, 501 918, 553 918))"
47,775.0,800.0,799.0,820.0,Tree,0.36171862483024597,"POLYGON ((799 800, 799 820, 775 820, 775 800, 799 800))"
48,400.0,887.0,425.0,928.0,Tree,0.34972864389419556,"POLYGON ((425 887, 425 928, 400 928, 400 887, 425 887))"
49,771.0,982.0,799.0,1013.0,Tree,0.34654971957206726,"POLYGON ((799 982, 799 1013, 771 1013, 771 982, 799 982))"
50,776.0,1100.0,800.0,1132.0,Tree,0.3219737708568573,"POLYGON ((800 1100, 800 1132, 776 1132, 776 1100, 800 1100))"
51,400.0,1084.0,417.0,1117.0,Tree,0.3138626515865326,"POLYGON ((417 1084, 417 1117, 400 1117, 400 1084, 417 1084))"
52,561.0,1030.0,589.0,1059.0,Tree,0.28478318452835083,"POLYGON ((589 1030, 589 1059, 561 1059, 561 1030, 589 1030))"
53,622.0,800.0,658.0,807.0,Tree,0.26706239581108093,"POLYGON ((658 800, 658 807, 622 807, 622 800, 658 800))"
54,400.0,1145.0,418.0,1183.0,Tree,0.24934683740139008,"POLYGON ((418 1145, 418 1183, 400 1183, 400 1145, 418 1145))"
55,482.0,800.0,517.0,807.0,Tree,0.24885980784893036,"POLYGON ((517 800, 517 807, 482 807, 482 800, 517 800))"
56,477.0,817.0,506.0,846.0,Tree,0.23829522728919983,"POLYGON ((506 817, 506 846, 477 846, 477 817, 506 817))"
57,467.0,1191.0,500.0,1199.0,Tree,0.2336246818304062,"POLYGON ((500 1191, 500 1199, 467 1199, 467 1191, 500 1191))"
58,595.0,1183.0,627.0,1199.0,Tree,0.22521421313285828,"POLYGON ((627 1183, 627 1199, 595 1199, 595 1183, 627 1183))"
0,675.0,1335.0,730.0,1390.0,Tree,0.7204321026802063,"POLYGON ((730 1335, 730 1390, 675 1390, 675 1335, 730 1335))"
1,432.0,1294.0,475.0,1335.0,Tree,0.6822243928909302,"POLYGON ((475 1294, 475 1335, 432 1335, 432 1294, 475 1294))"
2,734.0,1326.0,786.0,1378.0,Tree,0.6725345253944397,"POLYGON ((786 1326, 786 1378, 734 1378, 734 1326, 786 1326))"
3,651.0,1307.0,694.0,1347.0,Tree,0.6682747006416321,"POLYGON ((694 1307, 694 1347, 651 1347, 651 1307, 694 1307))"
4,645.0,1237.0,710.0,1300.0,Tree,0.6535397171974182,"POLYGON ((710 1237, 710 1300, 645 1300, 645 1237, 710 1237))"
5,591.0,1275.0,642.0,1321.0,Tree,0.650475263595581,"POLYGON ((642 1275, 642 1321, 591 1321, 591 1275, 642 1275))"
6,400.0,1545.0,428.0,1594.0,Tree,0.6365166306495667,"POLYGON ((428 1545, 428 1594, 400 1594, 400 1545, 428 1545))"
7,448.0,1514.0,505.0,1563.0,Tree,0.632045328617096,"POLYGON ((505 1514, 505 1563, 448 1563, 448 1514, 505 1514))"
8,733.0,1202.0,796.0,1259.0,Tree,0.6310955882072449,"POLYGON ((796 1202, 796 1259, 733 1259, 733 1202, 796 1202))"
9,570.0,1200.0,645.0,1265.0,Tree,0.6301125288009644,"POLYGON ((645 1200, 645 1265, 570 1265, 570 1200, 645 1200))"
10,466.0,1476.0,507.0,1514.0,Tree,0.6247000098228455,"POLYGON ((507 1476, 507 1514, 466 1514, 466 1476, 507 1476))"
11,724.0,1512.0,772.0,1557.0,Tree,0.5981863737106323,"POLYGON ((772 1512, 772 1557, 724 1557, 724 1512, 772 1512))"
12,703.0,1442.0,772.0,1509.0,Tree,0.5962234139442444,"POLYGON ((772 1442, 772 1509, 703 1509, 703 1442, 772 1442))"
13,531.0,1453.0,580.0,1501.0,Tree,0.5926139950752258,"POLYGON ((580 1453, 580 1501, 531 1501, 531 1453, 580 1453))"
14,525.0,1248.0,586.0,1321.0,Tree,0.5803655385971069,"POLYGON ((586 1248, 586 1321, 525 1321, 525 1248, 586 1248))"
15,582.0,1455.0,627.0,1505.0,Tree,0.577705442905426,"POLYGON ((627 1455, 627 1505, 582 1505, 582 1455, 627 1455))"
16,767.0,1379.0,800.0,1435.0,Tree,0.5764778256416321,"POLYGON ((800 1379, 800 1435, 767 1435, 767 1379, 800 1379))"
17,489.0,1323.0,541.0,1377.0,Tree,0.5728834271430969,"POLYGON ((541 1323, 541 1377, 489 1377, 489 1323, 541 1323))"
18,604.0,1327.0,644.0,1370.0,Tree,0.5669206976890564,"POLYGON ((644 1327, 644 1370, 604 1370, 604 1327, 644 1327))"
19,474.0,1265.0,520.0,1320.0,Tree,0.5546696782112122,"POLYGON ((520 1265, 520 1320, 474 1320, 474 1265, 520 1265))"
20,703.0,1275.0,753.0,1327.0,Tree,0.5380264520645142,"POLYGON ((753 1275, 753 1327, 703 1327, 703 1275, 753 1275))"
21,575.0,1375.0,634.0,1445.0,Tree,0.5344119071960449,"POLYGON ((634 1375, 634 1445, 575 1445, 575 1375, 634 1375))"
22,499.0,1560.0,535.0,1596.0,Tree,0.5337717533111572,"POLYGON ((535 1560, 535 1596, 499 1596, 499 1560, 535 1560))"
23,428.0,1253.0,470.0,1292.0,Tree,0.5328904390335083,"POLYGON ((470 1253, 470 1292, 428 1292, 428 1253, 470 1253))"
24,400.0,1403.0,435.0,1450.0,Tree,0.5254210233688354,"POLYGON ((435 1403, 435 1450, 400 1450, 400 1403, 435 1403))"
25,627.0,1448.0,681.0,1504.0,Tree,0.5217741131782532,"POLYGON ((681 1448, 681 1504, 627 1504, 627 1448, 681 1448))"
26,430.0,1552.0,466.0,1594.0,Tree,0.5197833180427551,"POLYGON ((466 1552, 466 1594, 430 1594, 430 1552, 466 1552))"
27,423.0,1200.0,466.0,1240.0,Tree,0.5069534182548523,"POLYGON ((466 1200, 466 1240, 423 1240, 423 1200, 466 1200))"
28,441.0,1345.0,490.0,1398.0,Tree,0.5010789632797241,"POLYGON ((490 1345, 490 1398, 441 1398, 441 1345, 490 1345))"
29,403.0,1457.0,458.0,1527.0,Tree,0.500583291053772,"POLYGON ((458 1457, 458 1527, 403 1527, 403 1457, 458 1457))"
30,755.0,1255.0,799.0,1305.0,Tree,0.49834099411964417,"POLYGON ((799 1255, 799 1305, 755 1305, 755 1255, 799 1255))"
31,645.0,1200.0,684.0,1228.0,Tree,0.4976698160171509,"POLYGON ((684 1200, 684 1228, 645 1228, 645 1200, 684 1200))"
32,588.0,1510.0,665.0,1580.0,Tree,0.49614474177360535,"POLYGON ((665 1510, 665 1580, 588 1580, 588 1510, 665 1510))"
33,634.0,1361.0,679.0,1411.0,Tree,0.48771125078201294,"POLYGON ((679 1361, 679 1411, 634 1411, 634 1361, 679 1361))"
34,735.0,1378.0,768.0,1413.0,Tree,0.4736059904098511,"POLYGON ((768 1378, 768 1413, 735 1413, 735 1378, 768 1378))"
35,462.0,1568.0,500.0,1599.0,Tree,0.4643830955028534,"POLYGON ((500 1568, 500 1599, 462 1599, 462 1568, 500 1568))"
36,470.0,1200.0,516.0,1233.0,Tree,0.45863696932792664,"POLYGON ((516 1200, 516 1233, 470 1233, 470 1200, 516 1200))"
37,770.0,1475.0,800.0,1525.0,Tree,0.45353129506111145,"POLYGON ((800 1475, 800 1525, 770 1525, 770 1475, 800 1475))"
38,400.0,1313.0,432.0,1362.0,Tree,0.4522932171821594,"POLYGON ((432 1313, 432 1362, 400 1362, 400 1313, 432 1313))"
39,454.0,1394.0,515.0,1457.0,Tree,0.4509563148021698,"POLYGON ((515 1394, 515 1457, 454 1457, 454 1394, 515 1394))"
40,658.0,1536.0,719.0,1598.0,Tree,0.439919114112854,"POLYGON ((719 1536, 719 1598, 658 1598, 658 1536, 719 1536))"
41,557.0,1513.0,592.0,1554.0,Tree,0.4346868693828583,"POLYGON ((592 1513, 592 1554, 557 1554, 557 1513, 592 1513))"
42,510.0,1494.0,558.0,1538.0,Tree,0.40504708886146545,"POLYGON ((558 1494, 558 1538, 510 1538, 510 1494, 558 1494))"
43,400.0,1369.0,432.0,1406.0,Tree,0.40256428718566895,"POLYGON ((432 1369, 432 1406, 400 1406, 400 1369, 432 1369))"
44,518.0,1367.0,578.0,1442.0,Tree,0.393798291683197,"POLYGON ((578 1367, 578 1442, 518 1442, 518 1367, 578 1367))"
45,769.0,1305.0,799.0,1335.0,Tree,0.3407183289527893,"POLYGON ((799 1305, 799 1335, 769 1335, 769 1305, 799 1305))"
46,400.0,1268.0,418.0,1307.0,Tree,0.3004985451698303,"POLYGON ((418 1268, 418 1307, 400 1307, 400 1268, 418 1268))"
47,400.0,1517.0,426.0,1547.0,Tree,0.2986467182636261,"POLYGON ((426 1517, 426 1547, 400 1547, 400 1517, 426 1517))"
48,400.0,1225.0,417.0,1260.0,Tree,0.28872331976890564,"POLYGON ((417 1225, 417 1260, 400 1260, 400 1225, 417 1225))"
49,611.0,1584.0,649.0,1600.0,Tree,0.2842712700366974,"POLYGON ((649 1584, 649 1600, 611 1600, 611 1584, 649 1584))"
50,579.0,1340.0,606.0,1370.0,Tree,0.280718594789505,"POLYGON ((606 1340, 606 1370, 579 1370, 579 1340, 606 1340))"
51,661.0,1396.0,720.0,1455.0,Tree,0.2549583911895752,"POLYGON ((720 1396, 720 1455, 661 1455, 661 1396, 720 1396))"
52,791.0,1446.0,800.0,1480.0,Tree,0.25452670454978943,"POLYGON ((800 1446, 800 1480, 791 1480, 791 1446, 800 1446))"
53,580.0,1566.0,610.0,1595.0,Tree,0.25357678532600403,"POLYGON ((610 1566, 610 1595, 580 1595, 580 1566, 610 1566))"
54,464.0,1233.0,495.0,1262.0,Tree,0.2529701292514801,"POLYGON ((495 1233, 495 1262, 464 1262, 464 1233, 495 1233))"
55,511.0,1200.0,541.0,1216.0,Tree,0.2444632202386856,"POLYGON ((541 1200, 541 1216, 511 1216, 511 1200, 541 1200))"
56,540.0,1591.0,570.0,1600.0,Tree,0.2275940328836441,"POLYGON ((570 1591, 570 1600, 540 1600, 540 1591, 570 1591))"
57,583.0,1314.0,608.0,1340.0,Tree,0.21403907239437103,"POLYGON ((608 1314, 608 1340, 583 1340, 583 1314, 608 1314))"
58,705.0,1200.0,740.0,1232.0,Tree,0.21066251397132874,"POLYGON ((740 1200, 740 1232, 705 1232, 705 1200, 740 1200))"
59,501.0,1232.0,531.0,1264.0,Tree,0.2074500173330307,"POLYGON ((531 1232, 531 1264, 501 1264, 501 1232, 531 1232))"
60,661.0,1510.0,690.0,1539.0,Tree,0.2050131857395172,"POLYGON ((690 1510, 690 1539, 661 1539, 661 1510, 690 1510))"
61,538.0,1546.0,570.0,1578.0,Tree,0.19992409646511078,"POLYGON ((570 1546, 570 1578, 538 1578, 538 1546, 570 1546))"
0,704.0,1464.0,770.0,1511.0,Tree,0.6732936501502991,"POLYGON ((770 1464, 770 1511, 704 1511, 704 1464, 770 1464))"
1,422.0,1701.0,465.0,1751.0,Tree,0.6665111184120178,"POLYGON ((465 1701, 465 1751, 422 1751, 422 1701, 465 1701))"
2,724.0,1511.0,773.0,1557.0,Tree,0.6425666213035583,"POLYGON ((773 1511, 773 1557, 724 1557, 724 1511, 773 1511))"
3,661.0,1815.0,719.0,1864.0,Tree,0.640168309211731,"POLYGON ((719 1815, 719 1864, 661 1864, 661 1815, 719 1815))"
4,450.0,1515.0,505.0,1563.0,Tree,0.6269084215164185,"POLYGON ((505 1515, 505 1563, 450 1563, 450 1515, 505 1515))"
5,428.0,1638.0,486.0,1696.0,Tree,0.6185261011123657,"POLYGON ((486 1638, 486 1696, 428 1696, 428 1638, 486 1638))"
6,535.0,1464.0,581.0,1499.0,Tree,0.6143426299095154,"POLYGON ((581 1464, 581 1499, 535 1499, 535 1464, 581 1464))"
7,403.0,1465.0,457.0,1525.0,Tree,0.5893133282661438,"POLYGON ((457 1465, 457 1525, 403 1525, 403 1465, 457 1465))"
8,468.0,1604.0,524.0,1653.0,Tree,0.585048258304596,"POLYGON ((524 1604, 524 1653, 468 1653, 468 1604, 524 1604))"
9,740.0,1594.0,797.0,1655.0,Tree,0.575568675994873,"POLYGON ((797 1594, 797 1655, 740 1655, 740 1594, 797 1594))"
10,466.0,1475.0,508.0,1515.0,Tree,0.574459433555603,"POLYGON ((508 1475, 508 1515, 466 1515, 466 1475, 508 1475))"
11,400.0,1545.0,429.0,1600.0,Tree,0.573063850402832,"POLYGON ((429 1545, 429 1600, 400 1600, 400 1545, 429 1545))"
12,727.0,1696.0,766.0,1738.0,Tree,0.5644822120666504,"POLYGON ((766 1696, 766 1738, 727 1738, 727 1696, 766 1696))"
13,522.0,1835.0,564.0,1863.0,Tree,0.5624498128890991,"POLYGON ((564 1835, 564 1863, 522 1863, 522 1835, 564 1835))"
14,498.0,1651.0,550.0,1701.0,Tree,0.5610952973365784,"POLYGON ((550 1651, 550 1701, 498 1701, 498 1651, 550 1651))"
15,593.0,1511.0,662.0,1574.0,Tree,0.5570181608200073,"POLYGON ((662 1511, 662 1574, 593 1574, 593 1511, 662 1511))"
16,508.0,1491.0,556.0,1537.0,Tree,0.5553186535835266,"POLYGON ((556 1491, 556 1537, 508 1537, 508 1491, 556 1491))"
17,670.0,1750.0,721.0,1802.0,Tree,0.5510441064834595,"POLYGON ((721 1750, 721 1802, 670 1802, 670 1750, 721 1750))"
18,721.0,1773.0,780.0,1835.0,Tree,0.5497017502784729,"POLYGON ((780 1773, 780 1835, 721 1835, 721 1773, 780 1773))"
19,698.0,1645.0,737.0,1687.0,Tree,0.5367029905319214,"POLYGON ((737 1645, 737 1687, 698 1687, 698 1645, 737 1645))"
20,427.0,1556.0,469.0,1609.0,Tree,0.5362540483474731,"POLYGON ((469 1556, 469 1609, 427 1609, 427 1556, 469 1556))"
21,628.0,1464.0,680.0,1505.0,Tree,0.534795343875885,"POLYGON ((680 1464, 680 1505, 628 1505, 628 1464, 680 1464))"
22,583.0,1464.0,628.0,1507.0,Tree,0.5344809293746948,"POLYGON ((628 1464, 628 1507, 583 1507, 583 1464, 628 1464))"
23,753.0,1726.0,797.0,1771.0,Tree,0.5207772850990295,"POLYGON ((797 1726, 797 1771, 753 1771, 753 1726, 797 1726))"
24,498.0,1561.0,538.0,1603.0,Tree,0.5114499926567078,"POLYGON ((538 1561, 538 1603, 498 1603, 498 1561, 538 1561))"
25,400.0,1742.0,446.0,1805.0,Tree,0.5112060308456421,"POLYGON ((446 1742, 446 1805, 400 1805, 400 1742, 446 1742))"
26,638.0,1683.0,704.0,1749.0,Tree,0.5087304711341858,"POLYGON ((704 1683, 704 1749, 638 1749, 638 1683, 704 1683))"
27,746.0,1661.0,784.0,1699.0,Tree,0.5083379149436951,"POLYGON ((784 1661, 784 1699, 746 1699, 746 1661, 784 1661))"
28,467.0,1688.0,508.0,1727.0,Tree,0.485700786113739,"POLYGON ((508 1688, 508 1727, 467 1727, 467 1688, 508 1688))"
29,482.0,1768.0,531.0,1820.0,Tree,0.4792358875274658,"POLYGON ((531 1768, 531 1820, 482 1820, 482 1768, 531 1768))"
30,557.0,1693.0,626.0,1747.0,Tree,0.47886839509010315,"POLYGON ((626 1693, 626 1747, 557 1747, 557 1693, 626 1693))"
31,559.0,1745.0,652.0,1823.0,Tree,0.4710291922092438,"POLYGON ((652 1745, 652 1823, 559 1823, 559 1745, 652 1745))"
32,609.0,1830.0,653.0,1863.0,Tree,0.467904657125473,"POLYGON ((653 1830, 653 1863, 609 1863, 609 1830, 653 1830))"
33,417.0,1816.0,455.0,1854.0,Tree,0.46495941281318665,"POLYGON ((455 1816, 455 1854, 417 1854, 417 1816, 455 1816))"
34,557.0,1513.0,592.0,1555.0,Tree,0.4485601782798767,"POLYGON ((592 1513, 592 1555, 557 1555, 557 1513, 592 1513))"
35,573.0,1841.0,607.0,1863.0,Tree,0.44748473167419434,"POLYGON ((607 1841, 607 1863, 573 1863, 573 1841, 607 1841))"
36,400.0,1621.0,433.0,1674.0,Tree,0.44502824544906616,"POLYGON ((433 1621, 433 1674, 400 1674, 400 1621, 433 1621))"
37,454.0,1831.0,507.0,1863.0,Tree,0.44481736421585083,"POLYGON ((507 1831, 507 1863, 454 1863, 454 1831, 507 1831))"
38,606.0,1591.0,669.0,1654.0,Tree,0.44462886452674866,"POLYGON ((669 1591, 669 1654, 606 1654, 606 1591, 669 1591))"
39,769.0,1473.0,800.0,1525.0,Tree,0.4421325922012329,"POLYGON ((800 1473, 800 1525, 769 1525, 769 1473, 800 1473))"
40,724.0,1832.0,766.0,1863.0,Tree,0.40728503465652466,"POLYGON ((766 1832, 766 1863, 724 1863, 724 1832, 766 1832))"
41,476.0,1729.0,519.0,1770.0,Tree,0.40532878041267395,"POLYGON ((519 1729, 519 1770, 476 1770, 476 1729, 519 1729))"
42,675.0,1590.0,730.0,1644.0,Tree,0.4029148519039154,"POLYGON ((730 1590, 730 1644, 675 1644, 675 1590, 730 1590))"
43,464.0,1567.0,500.0,1604.0,Tree,0.4006440341472626,"POLYGON ((500 1567, 500 1604, 464 1604, 464 1567, 500 1567))"
44,400.0,1674.0,425.0,1721.0,Tree,0.38808730244636536,"POLYGON ((425 1674, 425 1721, 400 1721, 400 1674, 425 1674))"
45,763.0,1834.0,797.0,1863.0,Tree,0.3784514367580414,"POLYGON ((797 1834, 797 1863, 763 1863, 763 1834, 797 1834))"
46,560.0,1629.0,602.0,1667.0,Tree,0.374213844537735,"POLYGON ((602 1629, 602 1667, 560 1667, 560 1629, 602 1629))"
47,772.0,1694.0,799.0,1732.0,Tree,0.3719924986362457,"POLYGON ((799 1694, 799 1732, 772 1732, 772 1694, 799 1694))"
48,681.0,1530.0,731.0,1588.0,Tree,0.3701898753643036,"POLYGON ((731 1530, 731 1588, 681 1588, 681 1530, 731 1530))"
49,775.0,1779.0,799.0,1806.0,Tree,0.34051722288131714,"POLYGON ((799 1779, 799 1806, 775 1806, 775 1779, 799 1779))"
50,782.0,1646.0,800.0,1682.0,Tree,0.33197975158691406,"POLYGON ((800 1646, 800 1682, 782 1682, 782 1646, 800 1646))"
51,400.0,1814.0,416.0,1855.0,Tree,0.29927536845207214,"POLYGON ((416 1814, 416 1855, 400 1855, 400 1814, 416 1814))"
52,537.0,1588.0,564.0,1617.0,Tree,0.2928251624107361,"POLYGON ((564 1588, 564 1617, 537 1617, 537 1588, 564 1588))"
53,400.0,1517.0,426.0,1547.0,Tree,0.2728506922721863,"POLYGON ((426 1517, 426 1547, 400 1547, 400 1517, 426 1517))"
54,775.0,1805.0,799.0,1838.0,Tree,0.25742095708847046,"POLYGON ((799 1805, 799 1838, 775 1838, 775 1805, 799 1805))"
55,574.0,1591.0,600.0,1615.0,Tree,0.2555484175682068,"POLYGON ((600 1591, 600 1615, 574 1615, 574 1591, 600 1591))"
56,578.0,1560.0,610.0,1593.0,Tree,0.24599960446357727,"POLYGON ((610 1560, 610 1593, 578 1593, 578 1560, 610 1560))"
57,491.0,1464.0,535.0,1481.0,Tree,0.24157477915287018,"POLYGON ((535 1464, 535 1481, 491 1481, 491 1464, 535 1464))"
58,411.0,1853.0,446.0,1864.0,Tree,0.22343343496322632,"POLYGON ((446 1853, 446 1864, 411 1864, 411 1853, 446 1853))"
59,579.0,1663.0,608.0,1693.0,Tree,0.21844397485256195,"POLYGON ((608 1663, 608 1693, 579 1693, 579 1663, 608 1663))"
60,781.0,1464.0,800.0,1472.0,Tree,0.2124822735786438,"POLYGON ((800 1464, 800 1472, 781 1472, 781 1464, 800 1464))"
61,694.0,1727.0,721.0,1755.0,Tree,0.20247460901737213,"POLYGON ((721 1727, 721 1755, 694 1755, 694 1727, 721 1727))"
62,729.0,1563.0,759.0,1596.0,Tree,0.19942356646060944,"POLYGON ((759 1563, 759 1596, 729 1596, 729 1563, 759 1563))"
63,675.0,1464.0,712.0,1486.0,Tree,0.19354304671287537,"POLYGON ((712 1464, 712 1486, 675 1486, 675 1464, 712 1464))"
0,1094.0,64.0,1153.0,125.0,Tree,0.696580708026886,"POLYGON ((1153 64, 1153 125, 1094 125, 1094 64, 1153 64))"
1,817.0,348.0,865.0,396.0,Tree,0.6837541460990906,"POLYGON ((865 348, 865 396, 817 396, 817 348, 865 348))"
2,1019.0,73.0,1077.0,125.0,Tree,0.6766042113304138,"POLYGON ((1077 73, 1077 125, 1019 125, 1019 73, 1077 73))"
3,919.0,159.0,1006.0,231.0,Tree,0.6508193016052246,"POLYGON ((1006 159, 1006 231, 919 231, 919 159, 1006 159))"
4,816.0,241.0,860.0,290.0,Tree,0.6441484093666077,"POLYGON ((860 241, 860 290, 816 290, 816 241, 860 241))"
5,1126.0,235.0,1195.0,309.0,Tree,0.6435406804084778,"POLYGON ((1195 235, 1195 309, 1126 309, 1126 235, 1195 235))"
6,833.0,288.0,896.0,349.0,Tree,0.6423529386520386,"POLYGON ((896 288, 896 349, 833 349, 833 288, 896 288))"
7,1142.0,332.0,1198.0,397.0,Tree,0.5943216681480408,"POLYGON ((1198 332, 1198 397, 1142 397, 1142 332, 1198 332))"
8,1022.0,184.0,1065.0,229.0,Tree,0.5896865129470825,"POLYGON ((1065 184, 1065 229, 1022 229, 1022 184, 1065 184))"
9,1046.0,116.0,1101.0,176.0,Tree,0.5873332023620605,"POLYGON ((1101 116, 1101 176, 1046 176, 1046 116, 1101 116))"
